review_id,user_id,review_eval,created_at,updated_at
125,2,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
125,3,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
125,4,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
125,5,0,2019/11/30 16:57:00,2019/11/30 16:57:00
125,6,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
125,7,4,2019/11/30 16:57:00,2019/11/30 16:57:00
125,8,3,2019/11/30 16:57:00,2019/11/30 16:57:00
125,9,0,2019/11/30 16:57:00,2019/11/30 16:57:00
125,10,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
125,11,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
126,2,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
126,3,5,2019/11/30 16:57:00,2019/11/30 16:57:00
126,4,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
126,5,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
126,6,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
126,7,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
126,8,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
126,9,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
126,10,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
126,11,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
127,2,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
127,3,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
127,4,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
127,5,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
127,6,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
127,7,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
127,8,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
127,9,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
127,10,5,2019/11/30 16:57:00,2019/11/30 16:57:00
127,11,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
128,2,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
128,3,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
128,4,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
128,5,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
128,6,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
128,7,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
128,8,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
128,9,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
128,10,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
128,11,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
129,2,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
129,3,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
129,4,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
129,5,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
129,6,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
129,7,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
129,8,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
129,9,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
129,10,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
129,11,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
130,2,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
130,3,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
130,4,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
130,5,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
130,6,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
130,7,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
130,8,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
130,9,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
130,10,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
130,11,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
131,2,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
131,3,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
131,4,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
131,5,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
131,6,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
131,7,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
131,8,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
131,9,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
131,10,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
131,11,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
132,2,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
132,3,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
132,4,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
132,5,1,2019/11/30 16:57:00,2019/11/30 16:57:00
132,6,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
132,7,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
132,8,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
132,9,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
132,10,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
132,11,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
133,2,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
133,3,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
133,4,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
133,5,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
133,6,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
133,7,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
133,8,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
133,9,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
133,10,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
133,11,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
134,2,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
134,3,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
134,4,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
134,5,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
134,6,2,2019/11/30 16:57:00,2019/11/30 16:57:00
134,7,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
134,8,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
134,9,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
134,10,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
134,11,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
135,2,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
135,3,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
135,4,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
135,5,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
135,6,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
135,7,0,2019/11/30 16:57:00,2019/11/30 16:57:00
135,8,4.9,2019/11/30 16:57:00,2019/11/30 16:57:00
135,9,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
135,10,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
135,11,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
136,2,0,2019/11/30 16:57:00,2019/11/30 16:57:00
136,3,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
136,4,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
136,5,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
136,6,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
136,7,5,2019/11/30 16:57:00,2019/11/30 16:57:00
136,8,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
136,9,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
136,10,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
136,11,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
137,2,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
137,3,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
137,4,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
137,5,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
137,6,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
137,7,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
137,8,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
137,9,0,2019/11/30 16:57:00,2019/11/30 16:57:00
137,10,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
137,11,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
138,2,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
138,3,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
138,4,0,2019/11/30 16:57:00,2019/11/30 16:57:00
138,5,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
138,6,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
138,7,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
138,8,3,2019/11/30 16:57:00,2019/11/30 16:57:00
138,9,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
138,10,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
138,11,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
139,2,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
139,3,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
139,4,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
139,5,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
139,6,4,2019/11/30 16:57:00,2019/11/30 16:57:00
139,7,0,2019/11/30 16:57:00,2019/11/30 16:57:00
139,8,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
139,9,3,2019/11/30 16:57:00,2019/11/30 16:57:00
139,10,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
139,11,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
140,2,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
140,3,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
140,4,2.9,2019/11/30 16:57:00,2019/11/30 16:57:00
140,5,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
140,6,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
140,7,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
140,8,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
140,9,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
140,10,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
140,11,2,2019/11/30 16:57:00,2019/11/30 16:57:00
141,2,5,2019/11/30 16:57:00,2019/11/30 16:57:00
141,3,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
141,4,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
141,5,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
141,6,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
141,7,0.8,2019/11/30 16:57:00,2019/11/30 16:57:00
141,8,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
141,9,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
141,10,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
141,11,4,2019/11/30 16:57:00,2019/11/30 16:57:00
142,2,5,2019/11/30 16:57:00,2019/11/30 16:57:00
142,3,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
142,4,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
142,5,5,2019/11/30 16:57:00,2019/11/30 16:57:00
142,6,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
142,7,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
142,8,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
142,9,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
142,10,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
142,11,4.9,2019/11/30 16:57:00,2019/11/30 16:57:00
143,2,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
143,3,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
143,4,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
143,5,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
143,6,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
143,7,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
143,8,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
143,9,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
143,10,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
143,11,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
144,2,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
144,3,1,2019/11/30 16:57:00,2019/11/30 16:57:00
144,4,5,2019/11/30 16:57:00,2019/11/30 16:57:00
144,5,1,2019/11/30 16:57:00,2019/11/30 16:57:00
144,6,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
144,7,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
144,8,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
144,9,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
144,10,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
144,11,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
145,2,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
145,3,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
145,4,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
145,5,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
145,6,1,2019/11/30 16:57:00,2019/11/30 16:57:00
145,7,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
145,8,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
145,9,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
145,10,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
145,11,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
146,2,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
146,3,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
146,4,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
146,5,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
146,6,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
146,7,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
146,8,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
146,9,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
146,10,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
146,11,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
147,2,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
147,3,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
147,4,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
147,5,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
147,6,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
147,7,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
147,8,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
147,9,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
147,10,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
147,11,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
148,2,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
148,3,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
148,4,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
148,5,3,2019/11/30 16:57:00,2019/11/30 16:57:00
148,6,0,2019/11/30 16:57:00,2019/11/30 16:57:00
148,7,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
148,8,4.5,2019/11/30 16:57:00,2019/11/30 16:57:00
148,9,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
148,10,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
148,11,4,2019/11/30 16:57:00,2019/11/30 16:57:00
149,2,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
149,3,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
149,4,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
149,5,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
149,6,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
149,7,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
149,8,2.2,2019/11/30 16:57:00,2019/11/30 16:57:00
149,9,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
149,10,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
149,11,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
150,2,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
150,3,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
150,4,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
150,5,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
150,6,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
150,7,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
150,8,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
150,9,0,2019/11/30 16:57:00,2019/11/30 16:57:00
150,10,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
150,11,1.8,2019/11/30 16:57:00,2019/11/30 16:57:00
151,2,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
151,3,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
151,4,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
151,5,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
151,6,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
151,7,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
151,8,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
151,9,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
151,10,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
151,11,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
152,2,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
152,3,0.8,2019/11/30 16:57:00,2019/11/30 16:57:00
152,4,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
152,5,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
152,6,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
152,7,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
152,8,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
152,9,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
152,10,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
152,11,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
153,2,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
153,3,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
153,4,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
153,5,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
153,6,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
153,7,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
153,8,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
153,9,4,2019/11/30 16:57:00,2019/11/30 16:57:00
153,10,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
153,11,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
154,2,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
154,3,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
154,4,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
154,5,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
154,6,4.4,2019/11/30 16:57:00,2019/11/30 16:57:00
154,7,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
154,8,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
154,9,3,2019/11/30 16:57:00,2019/11/30 16:57:00
154,10,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
154,11,3,2019/11/30 16:57:00,2019/11/30 16:57:00
155,2,3.3,2019/11/30 16:57:00,2019/11/30 16:57:00
155,3,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
155,4,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
155,5,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
155,6,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
155,7,3,2019/11/30 16:57:00,2019/11/30 16:57:00
155,8,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
155,9,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
155,10,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
155,11,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
156,2,3.2,2019/11/30 16:57:00,2019/11/30 16:57:00
156,3,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
156,4,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
156,5,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
156,6,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
156,7,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
156,8,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
156,9,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
156,10,0.3,2019/11/30 16:57:00,2019/11/30 16:57:00
156,11,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
157,2,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
157,3,3.7,2019/11/30 16:57:00,2019/11/30 16:57:00
157,4,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
157,5,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
157,6,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
157,7,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
157,8,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
157,9,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
157,10,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
157,11,3,2019/11/30 16:57:00,2019/11/30 16:57:00
158,2,2,2019/11/30 16:57:00,2019/11/30 16:57:00
158,3,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
158,4,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
158,5,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
158,6,0.4,2019/11/30 16:57:00,2019/11/30 16:57:00
158,7,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
158,8,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
158,9,2.6,2019/11/30 16:57:00,2019/11/30 16:57:00
158,10,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
158,11,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
159,2,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
159,3,0,2019/11/30 16:57:00,2019/11/30 16:57:00
159,4,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
159,5,0.5,2019/11/30 16:57:00,2019/11/30 16:57:00
159,6,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
159,7,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
159,8,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
159,9,4,2019/11/30 16:57:00,2019/11/30 16:57:00
159,10,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
159,11,2.5,2019/11/30 16:57:00,2019/11/30 16:57:00
160,2,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
160,3,5,2019/11/30 16:57:00,2019/11/30 16:57:00
160,4,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
160,5,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
160,6,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
160,7,0,2019/11/30 16:57:00,2019/11/30 16:57:00
160,8,2.4,2019/11/30 16:57:00,2019/11/30 16:57:00
160,9,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
160,10,2.1,2019/11/30 16:57:00,2019/11/30 16:57:00
160,11,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
161,2,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
161,3,3.5,2019/11/30 16:57:00,2019/11/30 16:57:00
161,4,0.2,2019/11/30 16:57:00,2019/11/30 16:57:00
161,5,1,2019/11/30 16:57:00,2019/11/30 16:57:00
161,6,3,2019/11/30 16:57:00,2019/11/30 16:57:00
161,7,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
161,8,0,2019/11/30 16:57:00,2019/11/30 16:57:00
161,9,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
161,10,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
161,11,3.4,2019/11/30 16:57:00,2019/11/30 16:57:00
162,2,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
162,3,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
162,4,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
162,5,1.9,2019/11/30 16:57:00,2019/11/30 16:57:00
162,6,1.2,2019/11/30 16:57:00,2019/11/30 16:57:00
162,7,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
162,8,4.2,2019/11/30 16:57:00,2019/11/30 16:57:00
162,9,3.1,2019/11/30 16:57:00,2019/11/30 16:57:00
162,10,4.6,2019/11/30 16:57:00,2019/11/30 16:57:00
162,11,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
163,2,0.1,2019/11/30 16:57:00,2019/11/30 16:57:00
163,3,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
163,4,2.3,2019/11/30 16:57:00,2019/11/30 16:57:00
163,5,4,2019/11/30 16:57:00,2019/11/30 16:57:00
163,6,1.5,2019/11/30 16:57:00,2019/11/30 16:57:00
163,7,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
163,8,3.8,2019/11/30 16:57:00,2019/11/30 16:57:00
163,9,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
163,10,1.7,2019/11/30 16:57:00,2019/11/30 16:57:00
163,11,1.3,2019/11/30 16:57:00,2019/11/30 16:57:00
164,2,0,2019/11/30 16:57:00,2019/11/30 16:57:00
164,3,4.3,2019/11/30 16:57:00,2019/11/30 16:57:00
164,4,5,2019/11/30 16:57:00,2019/11/30 16:57:00
164,5,4.8,2019/11/30 16:57:00,2019/11/30 16:57:00
164,6,1,2019/11/30 16:57:00,2019/11/30 16:57:00
164,7,1.1,2019/11/30 16:57:00,2019/11/30 16:57:00
164,8,2.7,2019/11/30 16:57:00,2019/11/30 16:57:00
164,9,2,2019/11/30 16:57:00,2019/11/30 16:57:00
164,10,0.8,2019/11/30 16:57:00,2019/11/30 16:57:00
164,11,2,2019/11/30 16:57:00,2019/11/30 16:57:00
165,2,4.1,2019/11/30 16:57:00,2019/11/30 16:57:00
165,3,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
165,4,2,2019/11/30 16:57:00,2019/11/30 16:57:00
165,5,4.7,2019/11/30 16:57:00,2019/11/30 16:57:00
165,6,1.6,2019/11/30 16:57:00,2019/11/30 16:57:00
165,7,3.6,2019/11/30 16:57:00,2019/11/30 16:57:00
165,8,0.6,2019/11/30 16:57:00,2019/11/30 16:57:00
165,9,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
165,10,2,2019/11/30 16:57:00,2019/11/30 16:57:00
165,11,0.9,2019/11/30 16:57:00,2019/11/30 16:57:00
166,2,0.7,2019/11/30 16:57:00,2019/11/30 16:57:00
166,3,1.4,2019/11/30 16:57:00,2019/11/30 16:57:00
166,4,2.8,2019/11/30 16:57:00,2019/11/30 16:57:00
166,5,3.9,2019/11/30 16:57:00,2019/11/30 16:57:00
